commit,message,files_changed,message_length
6e03d0df82020a77a8c6afff7ef31a4f6d31911e,Use createRoot in ReactART-test (#28060),1,5
9e13800e5731435a1e8ff4bd0266e7cd4adc8d4f,Remove ReactTestUtils from ReactArt-test (#28059),1,5
c92ad38375fe0f0c99460583c7195e8ec74eafec,Fix block scoping issues from MergeConsecutiveBlocks,6,6
b2f44c103b45b3bdded2e140b14042101a59b829,Fixtures demonstrating incorrect block scoping due to MergeConsecutiveBlocks,5,8
f9f084087f7eb8a6b56a89db850cb4dddef0ac66,Fixture for reactively-controlled context variables,2,5
a023a2da723b730149667d783b1e08aadccbfeae,Fixtures for control values that become reactive due to interleaving,18,10
b2d637128c89d450355622379e97c6c6b1c79435,Convert ReactDOMComponent-test to createRoot (#28034),1,5
cb9899955b3d2c6e1e4477585f06068c2007efec,Fix ReactFreshIntegration-test not running all tests as assumed (#28033),1,9
bf32989264ff2faa9a009550401f573f29db4df2,Convert ReactMountDestruction (partially) to createRoot (#28004),2,6
4d84bee1723ad024058dda7e9a47774146912c77,Propagate reactive scope dependencies transitively,4,5
57163f0a52bed6229364cc558a786595cd6fa9d3,InferReactivePlaces account for immutable aliases of mutably aliased values,3,9
2f803b47c7d225c9199275b7ddd255a23f60d929,Use createRoot for ReactTreeTraversal-test (#28051),1,5
ec19db4266b72ad8d94f851c050eb46c2c4d031a,Convert ReactElementJSX to createRoot (#28012),1,5
e1d20fc0c0b671601389b8c48a84a38e9c535654,Convert describeComponentFrame to createRoot (#28001),1,5
206934f0270d248b9eec186e2f70b0c7a4f99e1d,Convert ReactDOMOption to createRoot (#28002),2,5
0894e35d94fa84136e68403c7135c276a5f7898a,More fixtures for reactivity and mutable aliasing (property load case),2,10
8be56418d31ba6ff0113c3ccb91ce3f3d11ee4fd,InferReactivePlaces accounts for mutable aliasing,8,5
29fbf6f62625c4262035f931681c7b7822ca9843,Convert ReactError-test to createRoot (#27995),1,5
a272cf9b0c46e2be49a5a05feb4a4a2dd1628a80,Reactive control fixtures use multipass evaluation,30,6
4c63dc7bddeea8b44466e918708ea44f76b05378,Convert getEventKey-test to createRoot (#28006),1,5
64d0c94724bea32fa41d6b21cc4ee4938473be1e,Convert ReactUpdaters-test.internal to createRoot (#28005),1,5
624b51388b25143398a71e42225c612a9a785218,Convert SyntheticKeyboardEvent-test to createRoot (#28007),1,5
a2eaa21ac70ef898535479cb9fc9ea546854e072,Convert dangerouslySetInnerHTML-test to createRoot (#28008),1,5
24d1c6f0fa28f95e5ea5f9fa23c31a1058e2d1a1,Convert ReactDOM-test to createRoot (#28009),1,5
c8323f3b42887e292fec37a7dbb476f0fabc1d09,Mutation within a reactively controlled block propagates reactivity,5,8
34c89458f2db439c24e7f5e6c762ca75066b4787,[entrypoint] Allow ref params to component functions,3,7
4c58fc2ad8f1055f9b543147b283e5a3f795fd27,Convert ReactFreshMultipleRenderer to createRoot (#28000),1,5
601dba82175edd321c833395514081fe3aa6f445,Convert ReactErrorLoggingRecovery to createRoot (#28003),1,5
feed8f3f95836a99eeaf5dc64d1c9ed62217c1de,Convert ReactFunctionComponent to createRoot (#27997),1,5
4aa60d32b954ce14ad84892f5b4f937df3e42e28,[patch][dce] Patch dce to have separate mark and sweep phases,3,10
a0e90065c60223ed14caa0a233e2bcf5a903a821,[patch][babel] check babel identifier before lowering to HoistedConst,6,8
f88e7fe4120b8355ec290acea54036874edec641,[repro] add fixture repro for destructuring bug,3,7
241a615732a71e8da90e17812d855e4c40f0d3b9,[babel][contextvar] Patch context identifier babel logic; only use referenced identifiers,26,10
8f18b8233f2e68d00e8d175a8bed61c9db601f50,[patch][contextvars] Patch for variables reassigned after objectmethod definitions,5,8
f0ef0b7d0b2f09e1f7c502b202a1f8d67ee10c65,Edit .git-blame-ignore-revs,1,2
b3003047101b4c7a643788a8faf576f7e370fb45,Update error decoder URL (#27240),4,5
5c607369ceebe56d85175df84b7b6ad58dd25e1f,Remove client caching from cache() API (#27977),8,7
f16344ea6db5bcc108de80dbc39a41ec28e8210d,Refactor React Server entrypoint to not depend on the client one (#27940),11,12
5d1b15a4f06fa93e76cd89f37ea5bfd62cc66183,"Rename ""shared subset"" to ""server"" (#27939)",34,6
da7c466f07f2d13d7bd760a982e448ed449e72df,Rename eslint-plugin-react-forget to eslint-plugin-react-compiler,10,4
9b6605d313bad279722ac8ef7ed0e03bb16d111e,Remove [ReactForget] prefix from eslint messages,2,6
fb0cf4f83307ff7d4da06f6ce0c90d4ef45bdc37,Make collapsed playground tabs more compact,1,6
38d34239705ca20b693bd549e16e0673a9f9be97,Treat function expression deps as conditional,3,6
121e72a342839383abfa750a8e9e29ce722a9a59,Add flag for treating function deps as conditional,1,8
6d133111a9a71363daff068f2f9408a704b5cbfb,Add test for function deps not treated as conditional,2,9
25ec9fcea453dd53c518bc9d6ca4f9e0e1a81747,Add .git-blame-ignore-revs,1,2
60a927d04ad3888facebcdf7da620aa1cfc9528f,Fix: useOptimistic should return passthrough value when there are no updates pending (#27936),2,13
33068c9db9153a479bb29d138397cb9c32fabfdd,Upgrade ReactDOMShorthandCSSPropertyCollision-test to createRoot (#27924),1,5
90348cc8739da51bf3a3358efa784321e52966c2,[housekeeping] Remove disabled test262 setup,10,5
bcbbbec1f58eeb714ded2b6d824344490b323fb0,[housekeeping] Remove unused test fixtures,2,5
33118be83592961ef4c07b4b7fc043c44ba47b71,[housekeeping] Remove fixtures/,164,3
653373141a36a120a1c09391e0e6d3d81be5750c,Extra fixture for validating preserved memoization of non-escaping callbacks,2,9
0c866672b07ae47d8d6f80d1aac9029e5ae73d90,Fix false positive on preserving memo of non-escaping values,4,9
8e4d2fb69d690695db0a33001fb1aee586bde15f,Repro for false positive in validatePreserveMemoization on non-escaping value,2,9
c3a947643fae3fbbbda42a676c1b89dfd5d21945,Update hoisting error message to allow error aggregation,4,8
f6f042d747be336e272c6b0d205fb15b6e7de8f6,Switch test262 submodule to https url,1,6
8a634bc1c0a3658a23f50662d1c0225ae6212720,Add frozen reason for props and hook arguments,6,8
0ac3ea471fbcb7d79bc7d36179e960c72c779e76,Use getComponentNameFromType for debug info for the key warning (#27930),5,10
6639ed3b3a44f7736beb629144a7996145008f09,refactor[isChildPublicInstance]: don't leak ReactNativeFiberHostComponent to Fabric implementation (#27923),1,8
c80f0f022c135704e955d36516bf81d071f40ba6,useContext returns frozen values,10,4
49439b4db858b2cfc17a601ae087d392479121da,Upgrade Flow to 0.216.0 (#27922),2,5
08cd087cada28bf05165b87b6e31a97c6ac598b4,Convert ReactPureComponent-test to createRoot (#27917),1,5
2594caa09e0aca49493cd62659c1e3d1d3488a7e,Convert ReactComponentLifeCycle-test to createRoot (#27916),1,5
344a6675a9974d9e7b14542dd4e8bddb81a235e5,Convert ReactElement-test to createRoot (#27918),1,5
c81f4e02bab9d03e1583047d041fdb5e4eb19415,re-add dynamic feature flags for isInputPending (#27919),2,7
9723093df319f06886fe488d6d88ff615a3e8fc3,Convert createReactClassIntegration-test to createRoot (#27914),1,5
ef2859d50bb6b4b31b304f4fe4bb43dc273a9b54,Convert DOMPropertyOperations-test to createRoot (#27911),1,5
9c08b96a788196e6ed42c9e6c934b0296a8bcd99,Bump follow-redirects from 1.7.0 to 1.15.4 (#27909),1,7
31603f19d7114b751e89846d6eec73a8fbcdae71,Bump follow-redirects from 1.14.0 to 1.15.4 in /fixtures/concurrent/time-slicing (#27907),1,9
531c7ad21e8d48badab910deda6154e3d3977d91,Bump follow-redirects from 1.13.3 to 1.15.4 in /fixtures/ssr (#27906),1,9
f9dddcbbb1c0b73f974e78b9488927b778630682,[Fizz] Fix Client Render after Postpone (#27905),2,7
f1039be4a48384e7e4b0a87d4d92c48e900053b9,Fix: useDeferredValue initialValue suspends forever without switching to final (#27888),5,10
7ca3b004aee982ee637dc06ccb5fe890c9f6e5ba,Early branch with new type inference foundation,9,7
bd37fbe06acca8e11a00ea48752fb5e86146f42f,"[wip] Fix phi inference, expose InferMutableRange issue",13,7
1d5667a1273386f84e416059af7b6aba069e068e,"[churn] remove Node 19 from dev engines, add 21 (#27870)",1,10
45d61cf7effdba6bbd9835bb427c99c95beb7e17,[flow] upgrade to 0.225.1 (#27871),7,5
bf859705b55a8ccaedbed8546cd4d9c6c003bf62,Enable early return support by default,19,6
fcc2182641b628cd6fcf46d2ea59c2cc05f7ddb8,Handle scopes with only early return and no decls/deps/reassigns,11,9
a753a326ad77145e4d8eb6a44e40758d82869669,Fixture for only early return without decls/deps/reassigns,2,7
ad57e661f49f1a340a437a597bef2214c017eabb,Sprout support for rendering multiple times w different props,8,9
a86d279c462938c78dd08de5b011fbe6e553546a,Initial (flagged) support for reactive scopes with early return,24,9
3175056935ed76ea3790c6e956fedd354587ca5d,Codegen for early returns in reactive scopes,3,7
ed9d6a2ca163422efd703a85511774d196aebf1e,Scaffolding for early return from reactive scopes,4,7
4c68da2e60d2c5de46097eab914e6874806bf385,Todo for early return within reactive scopes,23,7
c5b9375767e2c4102d7e5559d383523736f1c902,[Fizz] Only compute component stacks in DEV and prerenders (#27850),1,10
cb2439624f43c510007f65aea5c50a8bb97917e4,"[RSC @ Meta] Simplify implementation of isClientReference, getClientReferenceKey, resolveClientReferenceMetadata (#27839)",3,10
f504eaa16ecbfc1000d9fc9fc007b2ec313f7dda,Add back transitive freeze functions option,4,6
3e00e58a6ac7f73a3660f31d3129fb06d344167e,fix[devtools/e2e]: add fallback for act in integration tests (#27842),1,9
8b1547b671f9ea9a2db38f2404557fb59b84afc0,docs: fix typo in README.md (#27841),1,6
8b8d265bd9a4cab7bbd04a9a13950fdc946ea51c,[Flight] Wire up async_hooks in Node.js DEV for inspecting Promises (#27840),31,11
63310df2b243b6c3b2f01e8b121e7d115e839cfb,[Fizz] Add Component Stacks to `onError` and `onPostpone` when in dev mode or during prerenders in prod mode (#27761),9,19
c77acb3ac664a85d303f898220eb35dc8d2c0bca,Separate mode to validate preserving manual memoization,4,7
3e79c386048c4fe569afb023d85b71ed2ffe5b8e,More useCallback with ref fixtures,9,5
af1aa8d0d31ffac773dd6d4081fcd64beac22919,Validation that useMemo/useCallback is preserved in the output,7,8
0b32173d0995ad581513ff5d226b010fd117395c,More fixtures for useCallback with refs,4,6
721b6a4f91b883f353217f42e5d90f4e4efbf1da,[patch] Compile hooks with any number of args in infer mode,1,11
c6200d1a2bdfaee1b91f9a6364e7eecc060d5989,"Fix comments, extend fixtures",5,4
6747d4e33c1ea25612f475be2153f666b55c2b93,PreserveMemo for useCallback transitively freezes function exprs,7,7
08e92a3a8d3646138002322ab86b5d6fba9c162e,More test cases for useCallback,9,5
5bfd70ac6fd36983a9e5e532a81b9cf2c6f994a4,Preserve memoization guarantees for useCallback,5,5
86e2edfa879f4cbd06a1f6bbaf0c8a6ab08cf59b,Prune memoize instructions in codegen,8,5
723b616c6778fa46fb817e2e4e000fdc7fd1b46d,enablePreserveMemo treats memo deps as frozen,8,6
ec27708024d134ee13fbd11bfe4043b4cdda148b,[be] Remove unnecessary check for SetState type in analyzefunctions,1,9
2abd439b43679f77c2fb9ba2f38907fa37f953eb,Option to preserve existing memoization guarantees,16,6
fc3604301983d8adcd1b5c4b8dce4ece48d4f615,Fixture for pruning unmemoized nonreactive deps,2,6
873a286029b86a9696b4f4fae9e465e8ace6d44f,Convert value block terminal invariant to todo,7,7
a6e65e83e8b0fb8407509e994a85422a9d3f933d,"Prefer reporting conditional hook violations over ""hook as value"" violations",15,10
afbaa8d3caf2bd2be72b5c5dbe2280808b4c4b20,Add a reason to ValueKind for better error messages (#2447),13,10
06376b906d173ee03e49bbbb6277393b9015cf0a,[patch] Generate hook guards as function expressions,2,7
651d3448acb3afcd4e59bf9d27a43d69d60bd54d,[vscode] update settings for v1.85,1,5
a3c48def1c39af88f789ae74e7f6cb760d171b84,Add Babel plugin to annotate react components,1,7
201b46d947195376ffcf47337f8f2e13b009b0f9,[eslint] Make the plugin configurable,1,5
12de013aa4b75dbe1251f816bcb16d0a2869f7bd,[patch] ObjectMethods should have the same scope as their parent ObjectExpressions,16,11
0966480d169efa261d4116162c9a1dda15e80c5f,[be] More tests for object methods,27,6
493610f299ddf7d06e147e60dc4f2b97482982d2,[ci] remove fuzz tests from CircleCI (#27831),1,7
c01ac689e9628c952761ba0583d6c00ba5521c6a,convert circleci worklfow fuzz_tests to github actions (#27801),1,8
4c2b89288f3613a66996ec50826cc3d448db1223,[be][fixtures] Pass message directly instead of overwriting Error object,2,9
bfa0aa2813a03ffc98dd8ec4b602bac77d6cde97,[be][test] use mutateAndReturn in test to render more values,2,9
a1c7a26fc62c4ef0fc2a5845eaba69b12ee8824c,Put type-annotation-based inference behind feature flag,16,6
12fbfc4fee2eba6d36250a04a0a7dd9a4eb3822a,Use variable type annotations to drive inference,13,7
8b3898c164837ecc4d5d69a4e84ccb99375c31b0,Use type assertions to drive inference,10,6
d163c0b7c3900db9f595c3dd95cee68517b4704a,Support TS type annotations in TypeCastExpression instr,11,7
59b32f0813fae57908029d4b3e2003e82a87a0f0,🌲 Property/Computed load from props is a signal,1,8
3f4a9bd330a3500824cd223bd9a8984b60153eb9,ReactiveFunctionTransform allows replacing values w transformValue,2,6
fa8f47eb4167cdafb3bba325f2f0a05ff280eca1,InferReactivePlaces understands setState type,8,4
9be2efdc57d84f8bb202c8e4c290ed76afbeb82a,🌲 Create scopes for primitive operations,3,6
1debb59830c7873ac8455c54e43b2b534f4ab77a,🌲 Remove reactive scope handling from codegen,1,7
b3391295c84dd9ccf38720d31ae9585aa6b735f6,🌲 Separate pass for lowering reactive scopes,3,7
1b5ef83b783530ac7ccafea0208921080cd2f2d6,🌲 Separate flag for jsx compilation,2,6
0cdfef19b96cc6202d48e0812b5069c286d12b04,Add feature flags for expiration times (#27821),13,7
40f653d13c363c6f81b13de67ce391991fb1f870,Remove WARNINGS file from FB (#27820),3,6
5bcade5fcf5610e82e7cda05cc6de574bdace0c7,[Flight] Support postponing through a serialized promise (#27818),2,8
8ff2c236a233a78c18d6f524dd74baec9153fd37,Add header to ReactAllWarnings Meta-only file (#27819),1,7
d3ed07bce036df61fbce52151f1531a5762ba6d6,[ci] try to fix commit_artifacts step (#27817),1,7
f193213d29e7fabf68b21951c4b96701aeaecbf8,Add a regression test for an infinite suspense + Fix (#27703),2,11
a3aae7fb01ecf4ac12a8ba53abcf0403a4c7c3f8,feat:-added tests for more coverage in reactDom-input and reactText-area (#27796),2,10
af1fc87b54686d5e15204cd588e2227a92ae40ac,[meta] copy ReactAllWarnings.js file (#27811),1,5
9e267714dbcd410aecd7f188dd1051717bb9fe25,[patch] Compile hooks with any number of args in infer mode,5,11
b36ae8d7aab94dae285d9d6a1c5f004e6fc19fc9,Add stable concurrent option to react-test-renderer (#27804),15,7
be8aa76873e231555676483a36534bb48ad1b1a3,Enable flag disableModulePatternComponents for native-fb (#27807),3,6
9cae4428a13c1377df9b4a752f8d87646df461ec,Update act references in tests (#27805),7,6
995f4b0528430c6d37e03e0726fbd22ea8273cf7,[bugfix] Fix constant propagation to ObjectMethods,4,6
d3e84d4dffdbcea8d2d8371d056f1cb670a045d5,[repro] repro for ContextVariable bug (ObjectMethod),3,6
7e9f6ecfea52a750077cc36c869185123bcd635e,[patch] Make holey array handling compatible with older babel versions,5,10
01c1b16db45b5894d248363fcc7c15874448c284,[patch] Make Codegen ObjectMethod call compatible with babel v7.7,1,9
41b164ed248d7cd423aa79eca007ba90a167cceb,[validation] Runtime validation for hook calls,10,6
37e1975050bad30f1170f58973a9fdbb5bdf4565,[be] Move codegen logic Program.ts -> Codegen,10,7
346350f77d2aa73ee7b93edbee2c2b3a4afddfab,Revert: revert tsconfig module change for rollup,1,7
aba93acb6c87c4fe87a5966d955f67acbf527bf4,[easy] remove unused deps coveralls and @actuallyworks/node-fetch (#27792),2,8
c29ca23af91d8aeb9e175c08a0866ba54286f0f3,fix: add isChildPublicInstance to ReactNativeTypes (#27788),2,6
5ab6bbb4b058e22658fc6d4734db5acfbf393345,package.json: cleanup deprecated scripts (#26852),2,5
f498aa299292d4d1e999f66d1c769440ad10d57c,Flow: make more objects exact (#27790),10,6
1d36764ca9dbf8bd1683c0431ee669f72fab7747,[be] Align tsconfig module/moduleResolution settings,1,5
223db40d5a04dc3311f963f5296675f7f43139e8,Create warnings JS file for Meta (#27786),2,7
f391cdab02e90d7e9156a7e6d20c7d92a3c375ac,Update warnings extraction to hermes-parser (#27785),1,6
1729b499ed8cd456ef3d8bccd413cdecd9931abc,feat[Fabric/Paper]: support isChildPublicInstance api method (#27783),4,6
e3fb6ac862e895d7e491628589fca8300f308887,[flow] upgrade to 0.213.2 (#27784),2,5
640ccebb7d9669f1efbd20e86f6f84086c3d698d,[lint] treat React.use() the same as use() (#27769),2,8
d7b45ec9b765575e63e034fb7d844027a323b06c,Bump @adobe/css-tools from 4.0.1 to 4.3.2 in /fixtures/flight (#27766),1,9
108fd8cab015688e6e8e57956c2f1ed1a0c054f2,Add sideEffects flag to react-is for tree shaking (#27701),1,9
dc40571b3efd18d4d08fdf6146ad5ec980ea12dd,Update .prettierrc.js (#27732),1,3
5dd35968bef791ccc5948c657fabf191a77fff3f,fix: select console error to not suggest to set readonly to true (#27740),2,13
3e97c00debbd6706b6ec6b7da15094bf2ba81ef4,Rename fork ReactSharedInternals -> ReactSharedInternalsClient (#27767),3,6
9fb3a2617498d122a9c3dc7368155e7c25445903,Add logging for number of memo *blocks* (in addition to slots),3,11
3639704f2bd923c48864622acde53d1115970644,Enable hooks validation in eslint,1,5
0c0bedd3775251a1ada059df05e0494797d9e9b9,New approach to hook validation,18,5
b8be034f07e1abc59863742063f5baeff20e33fe,[lint] move use lint to non-experimental (#27768),2,7
60ad3693a554f24b116f3f9afdb171fb4beb6d02,Update README.md with react.dev links (#27765),1,6
7da906d64802bd33f8c004df5f67504b7635e972,Fix Array#at and similar cases to capture if receiver is mutable,4,11
75c7fdcbd0e73a846899e69b13062c82f0fac468,MutableIfOperandsAreMutable flag handles mutation via capturing,3,6
f7d16db54480558fe792d04d44ae3b8d18603894,[RFC] Refine memoization for Array#map with non-mutating callbacks,10,8
65c54e2d703409c726b830b24678bd5ad5d8e5c6,Repro for unmemoized array due to mutation surrounding hook,3,9
b952bc3d87062a6b63080cf26236efa86d32078d,[be] Consistently use known returnValueKind from signatures,2,7
87cb0bf182c59192047d6adaec228d821c298f4a,React DevTools 4.28.5 -> 5.0.0 (#27759),8,6
359b9b1589bcbe7988ff782ae88dcfaa2bdba927,[ez] Patch unsound array destructuring,1,5
0a6d3b31deb8201c5c965d0624923fb79f76fad1,Add compilation failure test for Logger,1,6
e53e944580d4972f97d392de1470697c7a661019,[test] Add test for Logger,1,5
18d4913406d7cb628b2d110f9b4767ce108e99d2,[babel] Don't use source location for hoisting check,4,8
42fa01ec876f32e2c2da091c6934f25c3ddff562,[test] Add failing test for component syntax with refs,5,9
be034396870aff5fcfebf29d0453124eb493199d,[yarn] Update hermes-parser,2,3
1ebb7ae376ca95e9e038ac3f0fb3eca69c533051,[eslint] Assume external modules are non side-effecting,1,7
0ba3065812ea769bf2885df80c97ee6621728016,[eslint] Don't rollup zod,1,4
c17a27ef492d9812351aecdfb017488e8e8404ce,"FB-specific builds of Flight Server, Flight Client, and React Shared Subset (#27579)",18,12
445baf9ae4356acb9e19dd04f31159a49171ca2a,Extend effect dep validation to handle pruned memoization,8,8
d7db416167c1fcc1c1938d2880c8b0f919fd376b,[RFC] useEffect dependency memoization check,13,5
6c7b41da3de12be2d95c60181b3fe896f824f13a,feat[devtools]: display Forget badge for the relevant components (#27709),29,9
fbc9b68d61aba17a5a1119caac22647d0897486a,refactor[devtools]: highlight an array of elements for native (#27734),3,9
